filename,style,shape,color,texture,decorations,theme
photo_placeid-ChIJ8QxAOwAFbjQRaVFGKZvaOMk_idx-3.jpg,漸層,尖形（Stiletto）,"裸粉色, 灰色",光澤（Glossy）,,簡約
photo_placeid-ChIJ8-B8-KKfaDQR5dR9HmsP010_idx-1.jpg,跳色,圓形（Round）,"藍色, 白色, 粉色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",,簡約
photo_placeid-ChIJ8QxAOwAFbjQRaVFGKZvaOMk_idx-5.jpg,漸層,尖形（Stiletto）,"裸粉色, 綠色",光澤（Glossy）,,優雅
photo_placeid-ChIJ8-B8-KKfaDQR5dR9HmsP010_idx-5.jpg,跳色,圓形（Round）,"灰色, 白色, 粉色","光澤（Glossy）, 亮片（Glitter）",,"優雅, 簡約"
photo_placeid-ChIJ8QxAOwAFbjQRaVFGKZvaOMk_idx-7.jpg,,,,,,
photo_placeid-ChIJ8WKfSfcEbjQRBlW2P3AkWVc_idx-1.jpg,手繪,橢圓形（Oval）,"裸粉色, 白色",光澤（Glossy）,,優雅
photo_placeid-ChIJ8-B8-KKfaDQR5dR9HmsP010_idx-2.jpg,跳色,圓形（Round）,"金屬銀, 裸粉色","光澤（Glossy）, 金屬箔（Foil）",,優雅
photo_placeid-ChIJ8QxAOwAFbjQRaVFGKZvaOMk_idx-8.jpg,跳色,,"裸粉色, 金屬銀",亮片（Glitter）,金屬飾片（Metal pieces）,簡約
photo_placeid-ChIJ8QxAOwAFbjQRaVFGKZvaOMk_idx-6.jpg,"漸層, 手繪",橢圓形（Oval）,"裸粉色, 白色","光澤（Glossy）, 亮片（Glitter）","水鑽（Rhinestone）, 畫圖章（Stamp）",優雅
photo_placeid-ChIJ8WKfSfcEbjQRBlW2P3AkWVc_idx-2.jpg,漸層,方圓形（Squoval）,"黑色, 白色",亮片（Glitter）,,優雅
photo_placeid-ChIJ8WKfSfcEbjQRBlW2P3AkWVc_idx-6.jpg,手繪,,"裸粉色, 綠色, 紅色, 金屬銀",光澤,金屬飾片,冬
photo_placeid-ChIJ8WKfSfcEbjQRBlW2P3AkWVc_idx-10.jpg,"跳色, 手繪",尖形（Stiletto）,"紅色, 粉色, 藍色, 白色",光澤（Glossy）,,可愛
photo_placeid-ChIJ8WKfSfcEbjQRBlW2P3AkWVc_idx-4.jpg,貓眼,方圓形（Squoval）,棕色,光澤（Glossy）,畫圖章（Stamp）,秋
photo_placeid-ChIJ8WKfSfcEbjQRBlW2P3AkWVc_idx-7.jpg,漸層,方圓形（Squoval）,"粉色, 紅色",光澤（Glossy）,水鑽（Rhinestone）,優雅
photo_placeid-ChIJ8WKfSfcEbjQRBlW2P3AkWVc_idx-9.jpg,手繪,方形（Square）,"白色, 黑色, 金屬銀",光澤（Glossy）,水鑽（Rhinestone）,秋
photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-1.jpg,法式,尖形（Stiletto）,裸粉色,光澤（Glossy）,金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-10.jpg,跳色,,"紅色, 白色, 金屬銀",光澤（Glossy）,金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ8WKfSfcEbjQRBlW2P3AkWVc_idx-3.jpg,手繪,橢圓形（Oval）,"紅色, 黑色, 白色, 裸粉色",亮片（Glitter）,,可愛
photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-2.jpg,"跳色, 手繪",方圓形（Squoval）,"紅色, 裸粉色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",金屬飾片（Metal pieces）,"優雅, 秋"
photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-6.jpg,手繪,圓形（Round）,裸粉色,光澤（Glossy）,貼紙（Sticker）,優雅
photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-7.jpg,,,"紅色, 金屬銀","光澤（Glossy）, 金屬箔（Foil）",,優雅
photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-9.jpg,跳色,尖形（Stiletto）,"紅色, 裸粉色",光澤（Glossy）,"水鑽（Rhinestone）, 貼紙（Sticker）",優雅
photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-8.jpg,跳色,橢圓形（Oval）,"藍色, 銀色","亮片（Glitter）, 光澤（Glossy）",,優雅
photo_placeid-ChIJ9eUi1WAhaDQRQ0kPiG2JI1k_idx-10.jpg,"法式, 手繪",圓形（Round）,"裸粉色, 黑色, 白色, 金屬銀",光澤（Glossy）,,"可愛, 簡約"
photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-5.jpg,漸層,橢圓形（Oval）,"白色, 黑色",光澤（Glossy）,金屬飾片（Metal pieces）,
photo_placeid-ChIJ8WKfSfcEbjQRBlW2P3AkWVc_idx-8.jpg,漸層,圓形（Round）,藍色,亮片（Glitter）,水鑽（Rhinestone）,優雅
photo_placeid-ChIJ9eUi1WAhaDQRQ0kPiG2JI1k_idx-2.jpg,"單色, 手繪",橢圓形（Oval）,裸粉色,光澤（Glossy）,"水鑽（Rhinestone）, 畫圖章（Stamp）","優雅, 簡約"
photo_placeid-ChIJ9eUi1WAhaDQRQ0kPiG2JI1k_idx-5.jpg,跳色,圓形（Round）,"裸粉色, 白色","光澤（Glossy）, 亮片（Glitter）",,優雅
photo_placeid-ChIJ9eUi1WAhaDQRQ0kPiG2JI1k_idx-3.jpg,手繪,,"白色, 黑色, 粉色",光澤（Glossy）,,可愛
photo_placeid-ChIJ9eUi1WAhaDQRQ0kPiG2JI1k_idx-7.jpg,"法式, 手繪",橢圓形（Oval）,"裸粉色, 白色",光澤（Glossy）,畫圖章（Stamp）,"優雅, 簡約"
photo_placeid-ChIJ9eUi1WAhaDQRQ0kPiG2JI1k_idx-8.jpg,"手繪, 跳色",方圓形（Squoval）,"灰色, 藍色, 白色",光澤（Glossy）,畫圖章（Stamp）,優雅
photo_placeid-ChIJ9eUi1WAhaDQRQ0kPiG2JI1k_idx-6.jpg,"跳色, 手繪",橢圓形（Oval）,"白色, 棕色, 黑色",光澤（Glossy）,,優雅
photo_placeid-ChIJ9eUi1WAhaDQRQ0kPiG2JI1k_idx-4.jpg,手繪,橢圓形（Oval）,"黑色, 白色, 銀色","光澤（Glossy）, 亮片（Glitter）","畫圖章（Stamp）, 水鑽（Rhinestone）","可愛, 優雅"
photo_placeid-ChIJ9eUi1WAhaDQRQ0kPiG2JI1k_idx-9.jpg,貓眼,橢圓形（Oval）,灰色,光澤（Glossy）,,優雅
photo_placeid-ChIJ9fKaDeJNaDQRQeiMvo7zLBI_idx-2.jpg,"法式, 亮片",橢圓形（Oval）,"黑色, 裸粉色","光澤（Glossy）, 亮片（Glitter）",,優雅
photo_placeid-ChIJ9fKaDeJNaDQRQeiMvo7zLBI_idx-3.jpg,"跳色, 手繪",橢圓形（Oval）,"白色, 咖啡色",光澤（Glossy）,貼紙（Sticker）,"日系, 優雅"
photo_placeid-ChIJ9fKaDeJNaDQRQeiMvo7zLBI_idx-5.jpg,手繪,橢圓形（Oval）,"黑色, 裸粉色",光澤（Glossy）,,秋
photo_placeid-ChIJ9fKaDeJNaDQRQeiMvo7zLBI_idx-6.jpg,單色,,粉色,亮片（Glitter）,,優雅
photo_placeid-ChIJ9fKaDeJNaDQRQeiMvo7zLBI_idx-9.jpg,法式,橢圓形（Oval）,"裸粉色, 白色",光澤（Glossy）,,優雅
photo_placeid-ChIJ9fKaDeJNaDQRQeiMvo7zLBI_idx-1.jpg,跳色,橢圓形（Oval）,金屬銀,亮片（Glitter）,,優雅
photo_placeid-ChIJ9WodcUIXaTQRCuXS782jVhk_idx-4.jpg,跳色,圓形（Round）,"紅色, 金屬銀","光澤（Glossy）, 金屬箔（Foil）",,"日系, 秋"
photo_placeid-ChIJ9WodcUIXaTQRCuXS782jVhk_idx-3.jpg,單色,橢圓形（Oval）,裸粉色,光澤（Glossy）,,優雅
photo_placeid-ChIJ9WodcUIXaTQRCuXS782jVhk_idx-5.jpg,法式,,裸粉色,光澤（Glossy）,金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ9WodcUIXaTQRCuXS782jVhk_idx-6.jpg,跳色,橢圓形（Oval）,"紫色, 銀色","光澤（Glossy）, 亮片（Glitter）",,
photo_placeid-ChIJ9WodcUIXaTQRCuXS782jVhk_idx-10.jpg,手繪,圓形（Round）,"紫色, 銀色","光澤（Glossy）, 亮片（Glitter）",金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ9WodcUIXaTQRCuXS782jVhk_idx-9.jpg,"跳色, 手繪",圓形（Round）,"白色, 藍色",光澤（Glossy）,,可愛
photo_placeid-ChIJ9WodcUIXaTQRCuXS782jVhk_idx-8.jpg,"手繪, 法式",方圓形（Squoval）,"藍色, 白色",光澤（Glossy）,,"可愛, 冬"
photo_placeid-ChIJ_-Fs7x05aTQRh-Ks8QboWZ8_idx-1.jpg,漸層,橢圓形（Oval）,紅色,光澤（Glossy）,,優雅
photo_placeid-ChIJ9WodcUIXaTQRCuXS782jVhk_idx-7.jpg,單色,橢圓形（Oval）,裸粉色,光澤（Glossy）,金屬箔（Foil）,簡約
photo_placeid-ChIJ_-Fs7x05aTQRh-Ks8QboWZ8_idx-2.jpg,"跳色, 手繪",圓形（Round）,"綠色, 裸粉色",光澤（Glossy）,,優雅
photo_placeid-ChIJ_-Fs7x05aTQRh-Ks8QboWZ8_idx-4.jpg,手繪,橢圓形（Oval）,"紅色, 灰色, 金屬銀",光澤（Glossy）,金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ_-Fs7x05aTQRh-Ks8QboWZ8_idx-5.jpg,,圓形（Round）,粉色,亮片（Glitter）,,日常
photo_placeid-ChIJ_-Fs7x05aTQRh-Ks8QboWZ8_idx-6.jpg,,橢圓形（Oval）,裸粉色,亮片（Glitter）,,"日常, 優雅"
photo_placeid-ChIJ_-Fs7x05aTQRh-Ks8QboWZ8_idx-3.jpg,單色,方圓形（Squoval）,裸粉色,光澤（Glossy）,,"日常, 簡約, 優雅"
photo_placeid-ChIJ_-Fs7x05aTQRh-Ks8QboWZ8_idx-9.jpg,"漸層, 手繪",橢圓形（Oval）,"灰色, 白色","光澤（Glossy）, 亮片（Glitter）","水鑽（Rhinestone）, 金屬飾片（Metal pieces）",優雅
photo_placeid-ChIJ_7WCckSnQjQR6-c795YBH8Y_idx-1.jpg,漸層,橢圓形（Oval）,"藍色, 灰色",光澤（Glossy）,,優雅
photo_placeid-ChIJ_-Fs7x05aTQRh-Ks8QboWZ8_idx-7.jpg,法式,圓形（Round）,"裸粉色, 金屬銀",光澤（Glossy）,亮片（Glitter）,優雅
photo_placeid-ChIJ_7WCckSnQjQR6-c795YBH8Y_idx-10.jpg,跳色,橢圓形（Oval）,"裸粉色, 灰色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ_7WCckSnQjQR6-c795YBH8Y_idx-4.jpg,漸層,橢圓形（Oval）,"裸粉色, 白色","光澤（Glossy）, 亮片（Glitter）",金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ_7WCckSnQjQR6-c795YBH8Y_idx-3.jpg,"跳色, 手繪",橢圓形（Oval）,"粉色, 白色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",,優雅
photo_placeid-ChIJ_-Fs7x05aTQRh-Ks8QboWZ8_idx-10.jpg,跳色,橢圓形（Oval）,"粉色, 金屬銀, 黑色","光澤（Glossy）, 亮片（Glitter）","水鑽（Rhinestone）, 金屬飾片（Metal pieces）","優雅, 歐美風"
photo_placeid-ChIJ_7WCckSnQjQR6-c795YBH8Y_idx-2.jpg,"法式, 手繪",方圓形（Squoval）,"裸粉色, 白色","光澤（Glossy）, 亮片（Glitter）","雕花（3D art）, 水鑽（Rhinestone）","優雅, 簡約"
photo_placeid-ChIJ_7WCckSnQjQR6-c795YBH8Y_idx-5.jpg,跳色,方圓形（Squoval）,"黑色, 裸粉色",光澤（Glossy）,貼紙（Sticker）,簡約
photo_placeid-ChIJ_7WCckSnQjQR6-c795YBH8Y_idx-7.jpg,跳色,橢圓形（Oval）,"灰色, 白色",光澤（Glossy）,金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ_7WCckSnQjQR6-c795YBH8Y_idx-9.jpg,跳色,方圓形（Squoval）,"裸粉色, 金屬銀, 白色","光澤（Glossy）, 珠光（Pearlescent）",金屬飾片（Metal pieces）,優雅
photo_placeid-ChIJ_f_uYJo1aDQRr4eus4Bwu10_idx-7.jpg,手繪,,"黃色, 藍色, 粉色, 白色",光澤（Glossy）,貼紙（Sticker）,"可愛, 繽紛"
photo_placeid-ChIJ_f_uYJo1aDQRr4eus4Bwu10_idx-8.jpg,手繪,,"紅色, 黃色, 藍色",光澤（Glossy）,,可愛
photo_placeid-ChIJ_7WCckSnQjQR6-c795YBH8Y_idx-6.jpg,"漸層, 手繪",圓形（Round）,"裸粉色, 橙色",光澤（Glossy）,,"春, 優雅"
photo_placeid-ChIJ_7WCckSnQjQR6-c795YBH8Y_idx-8.jpg,手繪,橢圓形（Oval）,"白色, 紅色, 金屬銀",光澤（Glossy）,"雕花（3D art）, 金屬飾片（Metal pieces）",優雅
photo_placeid-ChIJ_w94mkE1aDQRZdjBk_Onw38_idx-2.jpg,跳色,尖形（Stiletto）,"裸粉色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",,優雅
photo_placeid-ChIJ_w94mkE1aDQRZdjBk_Onw38_idx-3.jpg,手繪,橢圓形（Oval）,"白色, 藍色, 綠色",光澤（Glossy）,貼紙（Sticker）,"冬, 可愛"
photo_placeid-ChIJ_w94mkE1aDQRZdjBk_Onw38_idx-6.jpg,"跳色, 手繪",圓形（Round）,"白色, 裸粉色",光澤（Glossy）,雕花（3D art）,優雅
photo_placeid-ChIJV3aFXX84aTQRGiyvA6bW-vo_idx-4.jpg,"跳色, 手繪",尖形,"紅色, 綠色, 黑色",光澤,金屬飾片,歐美風
